Serial,Type,Datetime,Data,Outlier_Flag
10.1.1.7,real_time_data,2022-01-01 16:45:00,"{""datetime"": ""2022-01-01 16:45:00"", ""laeq"": 52.87, ""lafmax"": 62.45, ""la10"": 55.63, ""la90"": 49.39, ""la95"": 48.99, ""lceq"": 61.9, ""lcfmax"": 81.1, ""lc10"": 65.66, ""lc90"": 53.67, ""lc95"": 53.17}",No
10.1.1.7,real_time_data,2022-01-01 16:50:00,"{""datetime"": ""2022-01-01 16:50:00"", ""laeq"": 54.15, ""lafmax"": 70.37, ""la10"": 57.51, ""la90"": 49.15, ""la95"": 48.71, ""lceq"": 68.22, ""lcfmax"": 89.92, ""lc10"": 70.25, ""lc90"": 53.57, ""lc95"": 52.89}",No
10.1.1.7,real_time_data,2022-01-01 16:55:00,"{""datetime"": ""2022-01-01 16:55:00"", ""laeq"": 51.93, ""lafmax"": 65.17, ""la10"": 54, ""la90"": 48.94, ""la95"": 48.61, ""lceq"": 64.38, ""lcfmax"": 86.85, ""lc10"": 64.64, ""lc90"": 52.97, ""lc95"": 52.59}",No
10.1.1.7,real_time_data,2022-01-01 17:00:00,"{""datetime"": ""2022-01-01 17:00:00"", ""laeq"": 52.66, ""lafmax"": 63.49, ""la10"": 55.73, ""la90"": 48.82, ""la95"": 48.47, ""lceq"": 64.83, ""lcfmax"": 84.09, ""lc10"": 67.93, ""lc90"": 52.55, ""lc95"": 52.21}",No
10.1.1.7,real_time_data,2022-01-01 17:05:00,"{""datetime"": ""2022-01-01 17:05:00"", ""laeq"": 51.6, ""lafmax"": 62.23, ""la10"": 53.4, ""la90"": 48.96, ""la95"": 48.61, ""lceq"": 63.01, ""lcfmax"": 82.18, ""lc10"": 65.87, ""lc90"": 53.32, ""lc95"": 52.83}",No
10.1.1.7,real_time_data,2022-01-01 17:10:00,"{""datetime"": ""2022-01-01 17:10:00"", ""laeq"": 53.07, ""lafmax"": 65.32, ""la10"": 55.32, ""la90"": 49.16, ""la95"": 48.51, ""lceq"": 66.18, ""lcfmax"": 86.72, ""lc10"": 68.3, ""lc90"": 52.78, ""lc95"": 52.22}",No
10.1.1.7,real_time_data,2022-01-01 17:15:00,"{""datetime"": ""2022-01-01 17:15:00"", ""laeq"": 51.89, ""lafmax"": 63.63, ""la10"": 54.63, ""la90"": 47.93, ""la95"": 47.17, ""lceq"": 64.24, ""lcfmax"": 86.17, ""lc10"": 67.24, ""lc90"": 52.42, ""lc95"": 51.97}",No
10.1.1.7,real_time_data,2022-01-01 17:20:00,"{""datetime"": ""2022-01-01 17:20:00"", ""laeq"": 51.57, ""lafmax"": 57.29, ""la10"": 53.66, ""la90"": 48.15, ""la95"": 47.13, ""lceq"": 60.05, ""lcfmax"": 77.94, ""lc10"": 64.09, ""lc90"": 52.58, ""lc95"": 51.53}",No
10.1.1.7,real_time_data,2022-01-01 17:25:00,"{""datetime"": ""2022-01-01 17:25:00"", ""laeq"": 50.62, ""lafmax"": 58.57, ""la10"": 53.41, ""la90"": 47.72, ""la95"": 47.27, ""lceq"": 59.77, ""lcfmax"": 77.79, ""lc10"": 60.6, ""lc90"": 51.85, ""lc95"": 51.66}",No
10.1.1.7,real_time_data,2022-01-01 17:30:00,"{""datetime"": ""2022-01-01 17:30:00"", ""laeq"": 50.43, ""lafmax"": 55.54, ""la10"": 51.98, ""la90"": 48.09, ""la95"": 47.43, ""lceq"": 60.35, ""lcfmax"": 79.84, ""lc10"": 64.19, ""lc90"": 52.82, ""lc95"": 52.29}",No
10.1.1.7,real_time_data,2022-01-01 17:35:00,"{""datetime"": ""2022-01-01 17:35:00"", ""laeq"": 50.49, ""lafmax"": 61.71, ""la10"": 52.5, ""la90"": 47.39, ""la95"": 46.97, ""lceq"": 61.85, ""lcfmax"": 82.62, ""lc10"": 63.72, ""lc90"": 52.49, ""lc95"": 51.97}",No
10.1.1.7,real_time_data,2022-01-01 17:40:00,"{""datetime"": ""2022-01-01 17:40:00"", ""laeq"": 51.64, ""lafmax"": 61.3, ""la10"": 54.02, ""la90"": 48.75, ""la95"": 48.25, ""lceq"": 61.5, ""lcfmax"": 81.06, ""lc10"": 65.24, ""lc90"": 52.51, ""lc95"": 51.96}",No
10.1.1.7,real_time_data,2022-01-01 17:45:00,"{""datetime"": ""2022-01-01 17:45:00"", ""laeq"": 53.74, ""lafmax"": 65.12, ""la10"": 56.48, ""la90"": 48.52, ""la95"": 47.77, ""lceq"": 66.17, ""lcfmax"": 84.98, ""lc10"": 69.22, ""lc90"": 52.37, ""lc95"": 51.65}",No
10.1.1.7,real_time_data,2022-01-01 17:50:00,"{""datetime"": ""2022-01-01 17:50:00"", ""laeq"": 51.2, ""lafmax"": 65.32, ""la10"": 53.53, ""la90"": 47.54, ""la95"": 46.99, ""lceq"": 63.99, ""lcfmax"": 83.89, ""lc10"": 66.02, ""lc90"": 52.08, ""lc95"": 51.55}",No
10.1.1.7,real_time_data,2022-01-01 17:55:00,"{""datetime"": ""2022-01-01 17:55:00"", ""laeq"": 51.55, ""lafmax"": 60.07, ""la10"": 54.26, ""la90"": 47.89, ""la95"": 47.51, ""lceq"": 63.8, ""lcfmax"": 83.2, ""lc10"": 67.62, ""lc90"": 52.58, ""lc95"": 52.15}",No
10.1.1.7,real_time_data,2022-01-01 18:00:00,"{""datetime"": ""2022-01-01 18:00:00"", ""laeq"": 49.71, ""lafmax"": 55.72, ""la10"": 51.87, ""la90"": 46.48, ""la95"": 45.99, ""lceq"": 59, ""lcfmax"": 79.15, ""lc10"": 62.12, ""lc90"": 50.59, ""lc95"": 50.1}",No
10.1.1.7,real_time_data,2022-01-01 18:05:00,"{""datetime"": ""2022-01-01 18:05:00"", ""laeq"": 51.49, ""lafmax"": 63.1, ""la10"": 54.68, ""la90"": 46.63, ""la95"": 45.57, ""lceq"": 61.79, ""lcfmax"": 77.24, ""lc10"": 65.72, ""lc90"": 51.54, ""lc95"": 50.99}",No
10.1.1.7,real_time_data,2022-01-01 18:10:00,"{""datetime"": ""2022-01-01 18:10:00"", ""laeq"": 50.42, ""lafmax"": 63.95, ""la10"": 53.09, ""la90"": 46.63, ""la95"": 46.02, ""lceq"": 64.69, ""lcfmax"": 85.59, ""lc10"": 67.22, ""lc90"": 51.43, ""lc95"": 50.47}",No
10.1.1.7,real_time_data,2022-01-01 18:15:00,"{""datetime"": ""2022-01-01 18:15:00"", ""laeq"": 51.1, ""lafmax"": 62.53, ""la10"": 53.76, ""la90"": 47.12, ""la95"": 46.77, ""lceq"": 64.79, ""lcfmax"": 83.36, ""lc10"": 67.81, ""lc90"": 51.85, ""lc95"": 51.34}",No
10.1.1.7,real_time_data,2022-01-01 18:20:00,"{""datetime"": ""2022-01-01 18:20:00"", ""laeq"": 51.06, ""lafmax"": 64.84, ""la10"": 53.02, ""la90"": 46.47, ""la95"": 45.97, ""lceq"": 61.41, ""lcfmax"": 86.22, ""lc10"": 63.09, ""lc90"": 51.08, ""lc95"": 50.73}",No
10.1.1.7,real_time_data,2022-01-01 18:25:00,"{""datetime"": ""2022-01-01 18:25:00"", ""laeq"": 49.43, ""lafmax"": 61.01, ""la10"": 51, ""la90"": 46.95, ""la95"": 46.56, ""lceq"": 56.9, ""lcfmax"": 72.99, ""lc10"": 60.48, ""lc90"": 50.97, ""lc95"": 50.38}",No
10.1.1.7,real_time_data,2022-01-01 18:30:00,"{""datetime"": ""2022-01-01 18:30:00"", ""laeq"": 47.69, ""lafmax"": 58.36, ""la10"": 49.54, ""la90"": 45.05, ""la95"": 44.49, ""lceq"": 57.5, ""lcfmax"": 78.86, ""lc10"": 59.77, ""lc90"": 49.73, ""lc95"": 49.19}",No
10.1.1.7,real_time_data,2022-01-01 18:35:00,"{""datetime"": ""2022-01-01 18:35:00"", ""laeq"": 48.73, ""lafmax"": 58.85, ""la10"": 50.59, ""la90"": 46.26, ""la95"": 45.56, ""lceq"": 58, ""lcfmax"": 77.02, ""lc10"": 59.76, ""lc90"": 49.99, ""lc95"": 49.39}",No
10.1.1.7,real_time_data,2022-01-01 18:40:00,"{""datetime"": ""2022-01-01 18:40:00"", ""laeq"": 48.68, ""lafmax"": 60.09, ""la10"": 50.89, ""la90"": 44.62, ""la95"": 44.18, ""lceq"": 58.21, ""lcfmax"": 83.17, ""lc10"": 57.93, ""lc90"": 48.28, ""lc95"": 48.06}",No
10.1.1.7,real_time_data,2022-01-01 18:45:00,"{""datetime"": ""2022-01-01 18:45:00"", ""laeq"": 47.83, ""lafmax"": 54.05, ""la10"": 50.53, ""la90"": 44.85, ""la95"": 43.73, ""lceq"": 53.33, ""lcfmax"": 69.85, ""lc10"": 55.66, ""lc90"": 48.77, ""lc95"": 47.83}",No
10.1.1.7,real_time_data,2022-01-01 18:50:00,"{""datetime"": ""2022-01-01 18:50:00"", ""laeq"": 49.51, ""lafmax"": 71.98, ""la10"": 50.56, ""la90"": 45.28, ""la95"": 44.74, ""lceq"": 57.88, ""lcfmax"": 82.8, ""lc10"": 54.57, ""lc90"": 49.11, ""lc95"": 48.67}",No
10.1.1.7,real_time_data,2022-01-01 18:55:00,"{""datetime"": ""2022-01-01 18:55:00"", ""laeq"": 47.63, ""lafmax"": 62.53, ""la10"": 49.2, ""la90"": 44.93, ""la95"": 44.42, ""lceq"": 54.27, ""lcfmax"": 75.11, ""lc10"": 56.66, ""lc90"": 48.8, ""lc95"": 48.44}",No
10.1.1.7,real_time_data,2022-01-01 19:00:00,"{""datetime"": ""2022-01-01 19:00:00"", ""laeq"": 47.59, ""lafmax"": 58.9, ""la10"": 49.74, ""la90"": 44.14, ""la95"": 43.81, ""lceq"": 57.07, ""lcfmax"": 82.91, ""lc10"": 58.13, ""lc90"": 48.3, ""lc95"": 47.76}",No
10.1.1.7,real_time_data,2022-01-01 19:05:00,"{""datetime"": ""2022-01-01 19:05:00"", ""laeq"": 47.65, ""lafmax"": 58.43, ""la10"": 49.82, ""la90"": 44.24, ""la95"": 43.9, ""lceq"": 58.56, ""lcfmax"": 79.9, ""lc10"": 59.7, ""lc90"": 48.78, ""lc95"": 48.2}",No
10.1.1.7,real_time_data,2022-01-01 19:10:00,"{""datetime"": ""2022-01-01 19:10:00"", ""laeq"": 48.43, ""lafmax"": 64.54, ""la10"": 51.24, ""la90"": 43.75, ""la95"": 43.2, ""lceq"": 57.54, ""lcfmax"": 76.45, ""lc10"": 60.11, ""lc90"": 48.16, ""lc95"": 47.46}",No
10.1.1.7,real_time_data,2022-01-01 19:15:00,"{""datetime"": ""2022-01-01 19:15:00"", ""laeq"": 46.74, ""lafmax"": 52.11, ""la10"": 48.74, ""la90"": 44.46, ""la95"": 43.69, ""lceq"": 53.99, ""lcfmax"": 73.01, ""lc10"": 54.23, ""lc90"": 48.23, ""lc95"": 47.87}",No
10.1.1.7,real_time_data,2022-01-01 19:20:00,"{""datetime"": ""2022-01-01 19:20:00"", ""laeq"": 46.82, ""lafmax"": 58.13, ""la10"": 48.73, ""la90"": 44.22, ""la95"": 43.91, ""lceq"": 53.64, ""lcfmax"": 73.62, ""lc10"": 53.26, ""lc90"": 48.29, ""lc95"": 47.94}",No
10.1.1.7,real_time_data,2022-01-01 19:25:00,"{""datetime"": ""2022-01-01 19:25:00"", ""laeq"": 46.29, ""lafmax"": 52.52, ""la10"": 49.14, ""la90"": 43.2, ""la95"": 42.92, ""lceq"": 50.73, ""lcfmax"": 70.36, ""lc10"": 52.32, ""lc90"": 47.26, ""lc95"": 46.96}",No
10.1.1.7,real_time_data,2022-01-01 19:30:00,"{""datetime"": ""2022-01-01 19:30:00"", ""laeq"": 45.86, ""lafmax"": 62.65, ""la10"": 47.93, ""la90"": 43.01, ""la95"": 42.77, ""lceq"": 49.78, ""lcfmax"": 63.31, ""lc10"": 51.42, ""lc90"": 47, ""lc95"": 46.79}",No
10.1.1.7,real_time_data,2022-01-01 19:35:00,"{""datetime"": ""2022-01-01 19:35:00"", ""laeq"": 46.44, ""lafmax"": 54.31, ""la10"": 48.95, ""la90"": 42.96, ""la95"": 42.42, ""lceq"": 52.88, ""lcfmax"": 67.7, ""lc10"": 56.53, ""lc90"": 47.25, ""lc95"": 46.83}",No
10.1.1.7,real_time_data,2022-01-01 19:40:00,"{""datetime"": ""2022-01-01 19:40:00"", ""laeq"": 46.21, ""lafmax"": 64.58, ""la10"": 47.95, ""la90"": 42.69, ""la95"": 42.27, ""lceq"": 52.49, ""lcfmax"": 74.11, ""lc10"": 54.93, ""lc90"": 47.02, ""lc95"": 46.81}",No
10.1.1.7,real_time_data,2022-01-01 19:45:00,"{""datetime"": ""2022-01-01 19:45:00"", ""laeq"": 44.88, ""lafmax"": 65.17, ""la10"": 46.35, ""la90"": 41.12, ""la95"": 40.54, ""lceq"": 48.14, ""lcfmax"": 63.66, ""lc10"": 49.64, ""lc90"": 45.53, ""lc95"": 45.08}",No
10.1.1.7,real_time_data,2022-01-01 19:50:00,"{""datetime"": ""2022-01-01 19:50:00"", ""laeq"": 43.64, ""lafmax"": 52.92, ""la10"": 45.11, ""la90"": 41.59, ""la95"": 40.93, ""lceq"": 47.22, ""lcfmax"": 56.06, ""lc10"": 48.56, ""lc90"": 45.62, ""lc95"": 45.13}",No
10.1.1.7,real_time_data,2022-01-01 19:55:00,"{""datetime"": ""2022-01-01 19:55:00"", ""laeq"": 43.7, ""lafmax"": 48.61, ""la10"": 45.51, ""la90"": 41.04, ""la95"": 40.37, ""lceq"": 48.72, ""lcfmax"": 63.51, ""lc10"": 50.81, ""lc90"": 44.81, ""lc95"": 44.28}",No
10.1.1.7,real_time_data,2022-01-01 20:00:00,"{""datetime"": ""2022-01-01 20:00:00"", ""laeq"": 43.43, ""lafmax"": 47.72, ""la10"": 45.59, ""la90"": 41.09, ""la95"": 40.51, ""lceq"": 47.95, ""lcfmax"": 62.65, ""lc10"": 49.51, ""lc90"": 45.49, ""lc95"": 45.04}",No
10.1.1.7,real_time_data,2022-01-01 20:05:00,"{""datetime"": ""2022-01-01 20:05:00"", ""laeq"": 43.81, ""lafmax"": 49.29, ""la10"": 45.77, ""la90"": 40.96, ""la95"": 40.54, ""lceq"": 47.56, ""lcfmax"": 60.4, ""lc10"": 49, ""lc90"": 45.61, ""lc95"": 44.69}",No
10.1.1.7,real_time_data,2022-01-01 20:10:00,"{""datetime"": ""2022-01-01 20:10:00"", ""laeq"": 42.44, ""lafmax"": 47.07, ""la10"": 44.24, ""la90"": 40.31, ""la95"": 39.89, ""lceq"": 46.5, ""lcfmax"": 53.34, ""lc10"": 47.99, ""lc90"": 44.84, ""lc95"": 44.58}",No
10.1.1.7,real_time_data,2022-01-01 20:15:00,"{""datetime"": ""2022-01-01 20:15:00"", ""laeq"": 43.02, ""lafmax"": 54.67, ""la10"": 44.44, ""la90"": 41.25, ""la95"": 40.86, ""lceq"": 47, ""lcfmax"": 58.18, ""lc10"": 48.17, ""lc90"": 45.5, ""lc95"": 45.11}",No
10.1.1.7,real_time_data,2022-01-01 20:20:00,"{""datetime"": ""2022-01-01 20:20:00"", ""laeq"": 43.16, ""lafmax"": 54.01, ""la10"": 44.7, ""la90"": 40.74, ""la95"": 40.4, ""lceq"": 47.41, ""lcfmax"": 58.72, ""lc10"": 48.94, ""lc90"": 45.36, ""lc95"": 44.96}",No
10.1.1.7,real_time_data,2022-01-01 20:25:00,"{""datetime"": ""2022-01-01 20:25:00"", ""laeq"": 42.69, ""lafmax"": 60.79, ""la10"": 44.18, ""la90"": 40.39, ""la95"": 40.01, ""lceq"": 47.91, ""lcfmax"": 70.27, ""lc10"": 48.78, ""lc90"": 45.38, ""lc95"": 44.99}",No
10.1.1.7,real_time_data,2022-01-01 20:30:00,"{""datetime"": ""2022-01-01 20:30:00"", ""laeq"": 45.13, ""lafmax"": 53.42, ""la10"": 48.01, ""la90"": 40.13, ""la95"": 39.15, ""lceq"": 50.35, ""lcfmax"": 61.82, ""lc10"": 53.58, ""lc90"": 45.31, ""lc95"": 43.95}",No
10.1.1.7,real_time_data,2022-01-01 20:35:00,"{""datetime"": ""2022-01-01 20:35:00"", ""laeq"": 43.55, ""lafmax"": 49.02, ""la10"": 45.34, ""la90"": 41.02, ""la95"": 40.59, ""lceq"": 47.56, ""lcfmax"": 54.52, ""lc10"": 48.98, ""lc90"": 45.62, ""lc95"": 45.21}",No
10.1.1.7,real_time_data,2022-01-01 20:40:00,"{""datetime"": ""2022-01-01 20:40:00"", ""laeq"": 42.46, ""lafmax"": 46.98, ""la10"": 44.15, ""la90"": 40.28, ""la95"": 39.53, ""lceq"": 45.97, ""lcfmax"": 51.21, ""lc10"": 47.42, ""lc90"": 44.41, ""lc95"": 44.03}",No
10.1.1.7,real_time_data,2022-01-01 20:45:00,"{""datetime"": ""2022-01-01 20:45:00"", ""laeq"": 42.33, ""lafmax"": 47.64, ""la10"": 44.02, ""la90"": 39.89, ""la95"": 39.58, ""lceq"": 45.75, ""lcfmax"": 51.87, ""lc10"": 47.29, ""lc90"": 43.63, ""lc95"": 43.34}",No
10.1.1.7,real_time_data,2022-01-01 20:50:00,"{""datetime"": ""2022-01-01 20:50:00"", ""laeq"": 41.46, ""lafmax"": 46.37, ""la10"": 43.34, ""la90"": 39.3, ""la95"": 38.87, ""lceq"": 45.07, ""lcfmax"": 49.29, ""lc10"": 46.73, ""lc90"": 43.35, ""lc95"": 43.04}",No
10.1.1.7,real_time_data,2022-01-01 20:55:00,"{""datetime"": ""2022-01-01 20:55:00"", ""laeq"": 41.87, ""lafmax"": 46.9, ""la10"": 44.02, ""la90"": 38.5, ""la95"": 37.84, ""lceq"": 45.47, ""lcfmax"": 53.7, ""lc10"": 47.15, ""lc90"": 43.2, ""lc95"": 42.55}",No
10.1.1.7,real_time_data,2022-01-01 21:00:00,"{""datetime"": ""2022-01-01 21:00:00"", ""laeq"": 44.06, ""lafmax"": 50.39, ""la10"": 46.28, ""la90"": 41.07, ""la95"": 40.55, ""lceq"": 47.14, ""lcfmax"": 55.01, ""lc10"": 49.17, ""lc90"": 44.64, ""lc95"": 44.36}",No
10.1.1.7,real_time_data,2022-01-01 21:05:00,"{""datetime"": ""2022-01-01 21:05:00"", ""laeq"": 44.06, ""lafmax"": 51, ""la10"": 46.28, ""la90"": 41.34, ""la95"": 40.68, ""lceq"": 48.11, ""lcfmax"": 58.2, ""lc10"": 51.07, ""lc90"": 44.83, ""lc95"": 44.54}",No
10.1.1.7,real_time_data,2022-01-01 21:10:00,"{""datetime"": ""2022-01-01 21:10:00"", ""laeq"": 43.76, ""lafmax"": 57.79, ""la10"": 45.05, ""la90"": 41.13, ""la95"": 40.27, ""lceq"": 47.09, ""lcfmax"": 64.99, ""lc10"": 48.34, ""lc90"": 44.57, ""lc95"": 44.14}",No
10.1.1.7,real_time_data,2022-01-01 21:15:00,"{""datetime"": ""2022-01-01 21:15:00"", ""laeq"": 44.12, ""lafmax"": 56.38, ""la10"": 46.23, ""la90"": 40.3, ""la95"": 39.47, ""lceq"": 46.96, ""lcfmax"": 55.97, ""lc10"": 48.75, ""lc90"": 44.18, ""lc95"": 43.75}",No
10.1.1.7,real_time_data,2022-01-01 21:20:00,"{""datetime"": ""2022-01-01 21:20:00"", ""laeq"": 41.65, ""lafmax"": 48.54, ""la10"": 44.04, ""la90"": 37.97, ""la95"": 37.63, ""lceq"": 46.09, ""lcfmax"": 59.3, ""lc10"": 47.56, ""lc90"": 42.37, ""lc95"": 42.1}",No
10.1.1.7,real_time_data,2022-01-01 21:25:00,"{""datetime"": ""2022-01-01 21:25:00"", ""laeq"": 43.91, ""lafmax"": 54.23, ""la10"": 46.13, ""la90"": 39.97, ""la95"": 38.45, ""lceq"": 46.45, ""lcfmax"": 54.34, ""lc10"": 48.42, ""lc90"": 43.08, ""lc95"": 42.41}",No
10.1.1.7,real_time_data,2022-01-01 21:30:00,"{""datetime"": ""2022-01-01 21:30:00"", ""laeq"": 43.04, ""lafmax"": 49.55, ""la10"": 45.55, ""la90"": 39.57, ""la95"": 38.91, ""lceq"": 46.26, ""lcfmax"": 53.22, ""lc10"": 48.75, ""lc90"": 43.21, ""lc95"": 42.71}",No
10.1.1.7,real_time_data,2022-01-01 21:35:00,"{""datetime"": ""2022-01-01 21:35:00"", ""laeq"": 42.93, ""lafmax"": 48.82, ""la10"": 45.32, ""la90"": 38.6, ""la95"": 38.23, ""lceq"": 46.18, ""lcfmax"": 51.42, ""lc10"": 48.22, ""lc90"": 42.49, ""lc95"": 42.13}",No
10.1.1.7,real_time_data,2022-01-01 21:40:00,"{""datetime"": ""2022-01-01 21:40:00"", ""laeq"": 43.71, ""lafmax"": 50.45, ""la10"": 45.43, ""la90"": 41.06, ""la95"": 40.54, ""lceq"": 49.19, ""lcfmax"": 59.13, ""lc10"": 52.79, ""lc90"": 45.08, ""lc95"": 44.7}",No
10.1.1.7,real_time_data,2022-01-01 21:45:00,"{""datetime"": ""2022-01-01 21:45:00"", ""laeq"": 43.46, ""lafmax"": 50.62, ""la10"": 46.14, ""la90"": 39.51, ""la95"": 38.76, ""lceq"": 46.1, ""lcfmax"": 51.47, ""lc10"": 48.26, ""lc90"": 43.23, ""lc95"": 42.59}",No
10.1.1.7,real_time_data,2022-01-01 21:50:00,"{""datetime"": ""2022-01-01 21:50:00"", ""laeq"": 42.4, ""lafmax"": 50.04, ""la10"": 45.17, ""la90"": 38.84, ""la95"": 38.49, ""lceq"": 46.19, ""lcfmax"": 57.67, ""lc10"": 48.17, ""lc90"": 43.35, ""lc95"": 43.07}",No
10.1.1.7,real_time_data,2022-01-01 21:55:00,"{""datetime"": ""2022-01-01 21:55:00"", ""laeq"": 42.37, ""lafmax"": 52.48, ""la10"": 45.57, ""la90"": 37.23, ""la95"": 36.5, ""lceq"": 45.47, ""lcfmax"": 60.27, ""lc10"": 47.88, ""lc90"": 42.12, ""lc95"": 41.55}",No
10.1.1.7,real_time_data,2022-01-01 22:00:00,"{""datetime"": ""2022-01-01 22:00:00"", ""laeq"": 41.51, ""lafmax"": 47.24, ""la10"": 43.64, ""la90"": 38.03, ""la95"": 37.27, ""lceq"": 45.36, ""lcfmax"": 52.25, ""lc10"": 47.48, ""lc90"": 42.6, ""lc95"": 42.04}",No
10.1.1.7,real_time_data,2022-01-01 22:05:00,"{""datetime"": ""2022-01-01 22:05:00"", ""laeq"": 41.88, ""lafmax"": 54.38, ""la10"": 44.43, ""la90"": 37.44, ""la95"": 37.01, ""lceq"": 45.91, ""lcfmax"": 59.07, ""lc10"": 47.82, ""lc90"": 41.49, ""lc95"": 41.22}",No
10.1.1.7,real_time_data,2022-01-01 22:10:00,"{""datetime"": ""2022-01-01 22:10:00"", ""laeq"": 41.79, ""lafmax"": 46.55, ""la10"": 44.16, ""la90"": 37.95, ""la95"": 37.58, ""lceq"": 45.23, ""lcfmax"": 53.74, ""lc10"": 47.17, ""lc90"": 42.14, ""lc95"": 41.66}",No
10.1.1.7,real_time_data,2022-01-01 22:15:00,"{""datetime"": ""2022-01-01 22:15:00"", ""laeq"": 40.71, ""lafmax"": 46.27, ""la10"": 43.23, ""la90"": 36.13, ""la95"": 35.65, ""lceq"": 44.55, ""lcfmax"": 51, ""lc10"": 46.75, ""lc90"": 40.98, ""lc95"": 40.33}",No
10.1.1.7,real_time_data,2022-01-01 22:20:00,"{""datetime"": ""2022-01-01 22:20:00"", ""laeq"": 40.69, ""lafmax"": 53.42, ""la10"": 43.08, ""la90"": 37.06, ""la95"": 36.46, ""lceq"": 44.03, ""lcfmax"": 57.44, ""lc10"": 46.22, ""lc90"": 41.25, ""lc95"": 40.84}",No
10.1.1.7,real_time_data,2022-01-01 22:25:00,"{""datetime"": ""2022-01-01 22:25:00"", ""laeq"": 41.53, ""lafmax"": 61.35, ""la10"": 43.68, ""la90"": 36.81, ""la95"": 36.37, ""lceq"": 44.91, ""lcfmax"": 64.41, ""lc10"": 47.19, ""lc90"": 41.05, ""lc95"": 40.83}",No
10.1.1.7,real_time_data,2022-01-01 22:30:00,"{""datetime"": ""2022-01-01 22:30:00"", ""laeq"": 40.03, ""lafmax"": 52.96, ""la10"": 42.27, ""la90"": 36.7, ""la95"": 36.26, ""lceq"": 43.45, ""lcfmax"": 57.52, ""lc10"": 45.41, ""lc90"": 40.92, ""lc95"": 40.63}",No
10.1.1.7,real_time_data,2022-01-01 22:35:00,"{""datetime"": ""2022-01-01 22:35:00"", ""laeq"": 40.48, ""lafmax"": 48.18, ""la10"": 43.05, ""la90"": 36.35, ""la95"": 35.9, ""lceq"": 44.14, ""lcfmax"": 50.45, ""lc10"": 46.24, ""lc90"": 41.11, ""lc95"": 40.66}",No
10.1.1.7,real_time_data,2022-01-01 22:40:00,"{""datetime"": ""2022-01-01 22:40:00"", ""laeq"": 41.37, ""lafmax"": 48.54, ""la10"": 43.88, ""la90"": 38.65, ""la95"": 38.09, ""lceq"": 44.37, ""lcfmax"": 50.1, ""lc10"": 46.34, ""lc90"": 42.12, ""lc95"": 41.77}",No
10.1.1.7,real_time_data,2022-01-01 22:45:00,"{""datetime"": ""2022-01-01 22:45:00"", ""laeq"": 38.68, ""lafmax"": 43.96, ""la10"": 40.84, ""la90"": 36.01, ""la95"": 35.87, ""lceq"": 42.4, ""lcfmax"": 47.07, ""lc10"": 44.22, ""lc90"": 40.51, ""lc95"": 40.36}",No
10.1.1.7,real_time_data,2022-01-01 22:50:00,"{""datetime"": ""2022-01-01 22:50:00"", ""laeq"": 41, ""lafmax"": 53.86, ""la10"": 43.8, ""la90"": 37.41, ""la95"": 36.04, ""lceq"": 43.91, ""lcfmax"": 53.42, ""lc10"": 46.21, ""lc90"": 41.29, ""lc95"": 40.48}",No
10.1.1.7,real_time_data,2022-01-01 22:55:00,"{""datetime"": ""2022-01-01 22:55:00"", ""laeq"": 40.59, ""lafmax"": 48.54, ""la10"": 43.35, ""la90"": 36.57, ""la95"": 36.19, ""lceq"": 43.44, ""lcfmax"": 54.87, ""lc10"": 45.58, ""lc90"": 40.44, ""lc95"": 40.13}",No
10.1.1.7,real_time_data,2022-01-01 23:00:00,"{""datetime"": ""2022-01-01 23:00:00"", ""laeq"": 40.92, ""lafmax"": 53.54, ""la10"": 43.34, ""la90"": 36.38, ""la95"": 35.82, ""lceq"": 45.2, ""lcfmax"": 55.97, ""lc10"": 47.73, ""lc90"": 41.39, ""lc95"": 40.91}",No
10.1.1.7,real_time_data,2022-01-01 23:05:00,"{""datetime"": ""2022-01-01 23:05:00"", ""laeq"": 40.57, ""lafmax"": 49.61, ""la10"": 43.42, ""la90"": 35.43, ""la95"": 34.95, ""lceq"": 43.81, ""lcfmax"": 51.06, ""lc10"": 46.2, ""lc90"": 40.38, ""lc95"": 40.06}",No
10.1.1.7,real_time_data,2022-01-01 23:10:00,"{""datetime"": ""2022-01-01 23:10:00"", ""laeq"": 39.41, ""lafmax"": 49.98, ""la10"": 42.94, ""la90"": 34.75, ""la95"": 34.43, ""lceq"": 43.31, ""lcfmax"": 50.84, ""lc10"": 46.39, ""lc90"": 39.7, ""lc95"": 39.47}",No
10.1.1.7,real_time_data,2022-01-01 23:15:00,"{""datetime"": ""2022-01-01 23:15:00"", ""laeq"": 38.97, ""lafmax"": 45.4, ""la10"": 41.85, ""la90"": 34.35, ""la95"": 34.19, ""lceq"": 42.56, ""lcfmax"": 50.39, ""lc10"": 45.18, ""lc90"": 39.25, ""lc95"": 39.03}",No
10.1.1.7,real_time_data,2022-01-01 23:20:00,"{""datetime"": ""2022-01-01 23:20:00"", ""laeq"": 39.2, ""lafmax"": 46.9, ""la10"": 42.11, ""la90"": 34.83, ""la95"": 34.64, ""lceq"": 42.64, ""lcfmax"": 50.1, ""lc10"": 45.28, ""lc90"": 39.65, ""lc95"": 39.4}",No
